CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;calc;calc
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PSAL;TEMP_XX;DOXY;CHL_01;Q_CHL;PSAL_BS;Q_PSAL;OXY_03;Q_OXY;QCFF;N_P;N_Si
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(psu);(celsius);(ml/l);(mg/m**3);((none));(PSU);((none));(ml/l);((none));((none));((none));((none))
NED2003036_43;MFD_SETNO43;45.260833;65.089333;257154;5;06-jul-03;23:46:36;NaN;1.70054689922481;NaN;5.0096;1;8.587;1;32.307;4;6;NaN;NaN
NED2003036_43;MFD_SETNO43;45.260833;65.089333;257153;25;06-jul-03;23:46:36;NaN;2.49450232558139;NaN;5.0603;1;8.185;1;32.301;4;6;NaN;NaN
NED2003036_43;MFD_SETNO43;45.260833;65.089333;257152;50;06-jul-03;23:46:36;32.332;2.44253352713178;6.396;5.0607;1;7.801;7;32.322;4;262;NaN;NaN
NED2003036_43;MFD_SETNO43;45.260833;65.089333;257151;59;06-jul-03;23:46:36;31.873;5.19687984496124;7.456;2.515;1;9.405;7;31.931;4;262;NaN;NaN
NED2003036_44;MFD_SETNO44;45.213833;65.642333;257158;5;07-jul-03;02:27:07;NaN;0.27337984496124;NaN;3.4398;1;3.623;1;31.932;4;6;NaN;NaN
NED2003036_44;MFD_SETNO44;45.213833;65.642333;257157;25;07-jul-03;02:27:07;NaN;0.737149224806201;NaN;3.4153;1;2.043;1;32.174;4;6;NaN;NaN
NED2003036_44;MFD_SETNO44;45.213833;65.642333;257156;50;07-jul-03;02:27:07;32.184;0.263616279069767;6.755;3.4515;1;2.047;7;32.171;4;262;NaN;NaN
NED2003036_44;MFD_SETNO44;45.213833;65.642333;257155;59;07-jul-03;02:27:07;32.062;0.239207364341085;6.78;4.3256;1;10.592;7;32.487;4;262;NaN;NaN
NED2003036_45;MFD_SETNO45;45.124333;65.652833;257162;5;07-jul-03;03:47:42;NaN;1.63113682170543;NaN;4.9923;1;9.515;1;32.17;4;6;NaN;NaN
NED2003036_45;MFD_SETNO45;45.124333;65.652833;257161;25;07-jul-03;03:47:42;NaN;1.76995697674419;NaN;5.0635;1;9.505;1;32.169;4;6;NaN;NaN
NED2003036_45;MFD_SETNO45;45.124333;65.652833;257160;50;07-jul-03;03:47:42;32.159;1.8914246124031;6.703;5.1074;1;9.496;7;32.168;4;262;NaN;NaN
NED2003036_45;MFD_SETNO45;45.124333;65.652833;257159;68;07-jul-03;03:47:42;30.879;1.59643178294574;6.3555;2.417;1;13.07;7;30.949;4;262;NaN;NaN
NED2003036_47;MFD_SETNO47;45.1875;65.8015;257166;5;07-jul-03;07:06:08;NaN;2.09965484496124;NaN;4.8928;1;9.191;1;32.187;4;6;NaN;NaN
NED2003036_47;MFD_SETNO47;45.1875;65.8015;257165;25;07-jul-03;07:06:08;NaN;1.21467635658915;NaN;4.9974;1;9.088;1;32.182;4;6;NaN;NaN
NED2003036_47;MFD_SETNO47;45.1875;65.8015;257164;50;07-jul-03;07:06:08;32.196;1.30143895348837;6.7475;5.0518;1;9.028;7;32.185;4;262;NaN;NaN
NED2003036_47;MFD_SETNO47;45.1875;65.8015;257163;63;07-jul-03;07:06:08;32.179;1.47496414728682;6.706;3.3526;1;9.718;7;32.749;4;262;NaN;NaN
NED2003036_48;MFD_SETNO48;45.128333;66.111;257170;5;07-jul-03;09:16:47;NaN;1.11056124031008;NaN;4.9624;1;9.205;1;31.908;4;6;NaN;NaN
NED2003036_48;MFD_SETNO48;45.128333;66.111;257169;25;07-jul-03;09:16:47;NaN;1.56172674418605;NaN;5.0171;1;9.199;1;31.914;4;6;NaN;NaN
NED2003036_48;MFD_SETNO48;45.128333;66.111;257168;50;07-jul-03;09:16:47;31.941;1.81890794573643;7.1675;5.0267;1;9.185;7;31.915;4;262;NaN;NaN
NED2003036_48;MFD_SETNO48;45.128333;66.111;257167;67;07-jul-03;09:16:47;32.107;1.71497034883721;6.7575;3.5805;1;11.647;7;32.418;4;262;NaN;NaN
NED2003036_49;MFD_SETNO49;45.075333;66.3545;257173;5;07-jul-03;11:03:46;NaN;1.96083468992248;NaN;4.9445;1;8.797;1;31.837;4;6;NaN;NaN
NED2003036_49;MFD_SETNO49;45.075333;66.3545;257172;25;07-jul-03;11:03:46;31.851;2.03024476744186;7.2155;4.9703;1;8.786;7;31.842;4;262;NaN;NaN
NED2003036_49;MFD_SETNO49;45.075333;66.3545;257171;49;07-jul-03;11:03:46;31.741;2.35994263565892;7.2375;3.9309;1;9.811;7;31.766;4;262;NaN;NaN
NED2003036_50;MFD_SETNO50;45.018667;66.528167;257176;5;07-jul-03;12:24:23;31.754;2.28662713178295;7.2055;5.0425;1;8.782;7;31.765;4;262;NaN;NaN
NED2003036_50;MFD_SETNO50;45.018667;66.528167;257175;25;07-jul-03;12:24:23;32.111;3.53926600775194;7.179;4.0309;1;8.171;7;32.207;4;262;NaN;NaN
NED2003036_50;MFD_SETNO50;45.018667;66.528167;257174;53;07-jul-03;12:24:23;NaN;1.33614399224806;NaN;5.0692;1;8.165;1;32.099;4;6;NaN;NaN
NED2003036_51;MFD_SETNO51;44.968;66.763;257180;5;07-jul-03;14:04:50;32.208;0.971741085271318;6.9305;4.9954;1;7.399;7;32.199;4;262;NaN;NaN
NED2003036_51;MFD_SETNO51;44.968;66.763;257179;25;07-jul-03;14:04:50;31.687;0.902331007751938;7.195;3.8144;1;9.436;7;31.891;4;262;NaN;NaN
NED2003036_51;MFD_SETNO51;44.968;66.763;257178;50;07-jul-03;14:04:50;NaN;1.07585620155039;NaN;4.9775;1;9.085;1;31.691;4;6;NaN;NaN
NED2003036_51;MFD_SETNO51;44.968;66.763;257177;76;07-jul-03;14:04:50;NaN;1.14526627906977;NaN;5.0204;1;8.833;1;31.756;4;6;NaN;NaN
NED2003036_52;MFD_SETNO52;44.829167;66.813167;257184;5;07-jul-03;15:48:46;31.915;0.989093604651163;7.0815;4.7999;1;7.984;7;31.906;4;262;NaN;NaN
NED2003036_52;MFD_SETNO52;44.829167;66.813167;257183;25;07-jul-03;15:48:46;31.561;1.05850368217054;7.1505;4.6558;1;9.608;7;31.998;4;262;NaN;NaN
NED2003036_52;MFD_SETNO52;44.829167;66.813167;257182;50;07-jul-03;15:48:46;NaN;1.12791375968992;NaN;5.0981;1;8.104;1;31.99;4;6;NaN;NaN
NED2003036_52;MFD_SETNO52;44.829167;66.813167;257181;114;07-jul-03;15:48:46;NaN;0.954388565891473;NaN;5.0487;1;7.614;1;32.118;4;6;NaN;NaN
NED2003036_53;MFD_SETNO53;44.791667;66.8325;257188;5;07-jul-03;18:34:24;NaN;0.790848837209302;NaN;3.2607;1;1.715;1;32.292;4;6;NaN;NaN
NED2003036_53;MFD_SETNO53;44.791667;66.8325;257187;25;07-jul-03;18:34:24;32.495;0.175744186046512;6.1715;3.1387;1;1.83;7;32.496;4;262;NaN;NaN
NED2003036_53;MFD_SETNO53;44.791667;66.8325;257186;50;07-jul-03;18:34:24;31.387;0.0709633720930233;7.3275;3.3553;1;9.479;7;31.691;4;262;NaN;NaN
NED2003036_53;MFD_SETNO53;44.791667;66.8325;257185;94;07-jul-03;18:34:24;NaN;1.57907926356589;NaN;4.7289;1;8.273;1;31.792;4;6;NaN;NaN
NED2003036_54;MFD_SETNO54;44.165;67.031167;257192;5;07-jul-03;23:10:24;NaN;5.71656782945736;NaN;4.7789;1;7.995;1;31.783;4;6;NaN;NaN
NED2003036_54;MFD_SETNO54;44.165;67.031167;257191;25;07-jul-03;23:10:24;31.919;1.30143895348837;6.9745;4.8158;1;7.668;7;31.911;4;262;NaN;NaN
NED2003036_54;MFD_SETNO54;44.165;67.031167;257190;50;07-jul-03;23:10:24;30.948;1.21467635658915;6.216;2.4253;1;13.72;7;31.093;4;262;NaN;NaN
NED2003036_54;MFD_SETNO54;44.165;67.031167;257189;150;07-jul-03;23:10:24;NaN;0.234325581395349;NaN;3.097;1;4.073;1;32.065;4;6;NaN;NaN
NED2003036_55;MFD_SETNO55;44.137167;67.093167;257196;5;08-jul-03;00:55:25;NaN;2.7416980620155;NaN;4.6193;1;7.199;1;31.851;4;6;NaN;NaN
NED2003036_55;MFD_SETNO55;44.137167;67.093167;257195;25;08-jul-03;00:55:25;NaN;1.8914246124031;NaN;4.5629;1;6.78;1;32.168;4;6;NaN;NaN
NED2003036_55;MFD_SETNO55;44.137167;67.093167;257194;50;08-jul-03;00:55:25;32.254;0.642043217054264;6.554;4.5597;1;6.639;7;32.268;4;262;NaN;NaN
NED2003036_55;MFD_SETNO55;44.137167;67.093167;257193;67;08-jul-03;00:55:25;31.637;0.642043217054264;7.9595;3.5268;1;9.878;7;31.948;4;262;NaN;NaN
NED2003036_56;MFD_SETNO56;44.147333;67.2335;257200;5;08-jul-03;02:42:51;NaN;2.81110813953488;NaN;4.9247;1;8.376;1;31.79;4;6;NaN;NaN
NED2003036_56;MFD_SETNO56;44.147333;67.2335;257199;25;08-jul-03;02:42:51;NaN;1.37084903100775;NaN;4.7992;1;7.172;1;32.075;4;6;NaN;NaN
NED2003036_56;MFD_SETNO56;44.147333;67.2335;257198;50;08-jul-03;02:42:51;32.445;0.711453294573643;6.455;4.6911;1;6.486;7;32.436;4;262;NaN;NaN
NED2003036_56;MFD_SETNO56;44.147333;67.2335;257197;140;08-jul-03;02:42:51;31.672;0.659395736434109;7.841;3.2191;1;9.241;7;32.014;4;262;NaN;NaN
NED2003036_57;MFD_SETNO57;43.7095;67.216167;257204;5;08-jul-03;06:11:26;NaN;1.66584186046512;NaN;4.7994;1;7.483;1;32.02;4;6;NaN;NaN
NED2003036_57;MFD_SETNO57;43.7095;67.216167;257203;25;08-jul-03;06:11:26;NaN;1.44025910852713;NaN;4.8329;1;7.333;1;32.049;4;6;NaN;NaN
NED2003036_57;MFD_SETNO57;43.7095;67.216167;257202;50;08-jul-03;06:11:26;32.066;1.11056124031008;6.909;4.8861;1;7.252;7;32.07;4;262;NaN;NaN
NED2003036_57;MFD_SETNO57;43.7095;67.216167;257201;160;08-jul-03;06:11:26;31.548;0.971741085271318;7.69;3.7676;1;9.96;7;31.86;4;262;NaN;NaN
NED2003036_58;MFD_SETNO58;43.2045;67.579667;257208;5;08-jul-03;10:44:45;NaN;2.13072073643411;NaN;4.9332;1;9.927;7;32.786;4;518;NaN;NaN
NED2003036_58;MFD_SETNO58;43.2045;67.579667;257207;25;08-jul-03;10:44:45;NaN;3.53387829457364;NaN;4.5771;1;7.712;7;32.922;4;518;NaN;NaN
NED2003036_58;MFD_SETNO58;43.2045;67.579667;257206;50;08-jul-03;10:44:45;33.463;0.615104651162791;5.4115;4.0976;1;6.697;7;33.473;4;262;NaN;NaN
NED2003036_58;MFD_SETNO58;43.2045;67.579667;257205;202;08-jul-03;10:44:45;31.917;0.112281007751938;7.172;3.4179;1;7.726;7;32.524;4;262;NaN;NaN
NED2003036_59;MFD_SETNO59;42.732167;67.46;257212;5;08-jul-03;14:37:07;NaN;1.90877713178295;NaN;4.6281;1;8.189;1;32.911;4;6;NaN;NaN
NED2003036_59;MFD_SETNO59;42.732167;67.46;257211;25;08-jul-03;14:37:07;NaN;4.72916065891473;NaN;4.3219;1;6.787;1;33.217;4;6;NaN;NaN
NED2003036_59;MFD_SETNO59;42.732167;67.46;257210;50;08-jul-03;14:37:07;33.559;0.190389534883721;5.3165;4.0861;1;6.777;7;33.553;4;262;NaN;NaN
NED2003036_59;MFD_SETNO59;42.732167;67.46;257209;203;08-jul-03;14:37:07;32.714;0.122044573643411;7.6065;3.8307;1;11.823;7;33.398;4;262;NaN;NaN
NED2003036_60;MFD_SETNO60;42.4305;67.1735;257216;5;08-jul-03;17:43:26;NaN;0.390542635658915;NaN;4.6841;1;8.093;1;32.7;4;6;NaN;NaN
NED2003036_60;MFD_SETNO60;42.4305;67.1735;257215;25;08-jul-03;17:43:26;NaN;3.48190949612403;NaN;4.4144;1;6.909;1;33.162;4;6;NaN;NaN
NED2003036_60;MFD_SETNO60;42.4305;67.1735;257214;50;08-jul-03;17:43:26;34.066;0.209916666666667;4.669;3.8245;1;7.18;7;34.055;4;262;NaN;NaN
NED2003036_60;MFD_SETNO60;42.4305;67.1735;257213;358;08-jul-03;17:43:26;32.738;0.0328854651162791;7.0815;4.2842;1;11.076;7;33.11;4;262;NaN;NaN
NED2003036_61;MFD_SETNO61;42.4255;66.805667;257220;5;08-jul-03;20:33:10;NaN;0.336843023255814;NaN;4.5501;1;8.121;7;32.609;4;518;NaN;NaN
NED2003036_61;MFD_SETNO61;42.4255;66.805667;257219;25;08-jul-03;20:33:10;NaN;1.1973238372093;NaN;4.3893;1;4.982;7;32.853;4;518;NaN;NaN
NED2003036_61;MFD_SETNO61;42.4255;66.805667;257218;50;08-jul-03;20:33:10;34.549;0.13668992248062;6.5055;3.6383;1;8.13;7;34.558;4;262;NaN;NaN
NED2003036_61;MFD_SETNO61;42.4255;66.805667;257217;351;08-jul-03;20:33:10;32.586;NaN;6.4765;3.806;1;13.401;7;32.874;4;262;NaN;NaN
NED2003036_62;MFD_SETNO62;42.725833;66.479833;257224;5;08-jul-03;23:53:55;NaN;1.21467635658915;NaN;4.7784;1;9.508;7;32.555;4;518;NaN;NaN
NED2003036_62;MFD_SETNO62;42.725833;66.479833;257223;25;08-jul-03;23:53:55;NaN;2.0787519379845;NaN;4.5437;1;7.025;7;32.87;4;518;NaN;NaN
NED2003036_62;MFD_SETNO62;42.725833;66.479833;257222;50;08-jul-03;23:53:55;34.793;0.522350775193798;4.1835;3.6516;1;8.484;7;34.79;4;262;NaN;NaN
NED2003036_62;MFD_SETNO62;42.725833;66.479833;257221;127;08-jul-03;23:53:55;32.337;NaN;4.381;4.0767;1;13.747;7;32.819;4;262;NaN;NaN
NED2003036_63;MFD_SETNO63;42.604;66.409833;257228;5;09-jul-03;01:35:18;NaN;0.28802519379845;NaN;3.3112;1;8.899;7;31.562;4;518;NaN;NaN
NED2003036_63;MFD_SETNO63;42.604;66.409833;257227;25;09-jul-03;01:35:18;NaN;2.464;NaN;3.3763;1;3.841;7;32.109;4;518;NaN;NaN
NED2003036_63;MFD_SETNO63;42.604;66.409833;257226;50;09-jul-03;01:35:18;33.541;0.283143410852713;4.3185;2.638;1;5.845;7;33.534;4;262;NaN;NaN
NED2003036_63;MFD_SETNO63;42.604;66.409833;257225;178;09-jul-03;01:35:18;32.369;0.0398087209302325;6.886;3.6516;1;12.613;7;32.27;4;262;NaN;NaN
NED2003036_64;MFD_SETNO64;42.389833;66.406833;257232;5;09-jul-03;05:04:34;NaN;0.676748255813953;NaN;4.537;1;8.402;1;32.663;4;6;NaN;NaN
NED2003036_64;MFD_SETNO64;42.389833;66.406833;257231;25;09-jul-03;05:04:34;NaN;2.23465833333333;NaN;4.4145;1;6.636;1;33.038;4;6;NaN;NaN
NED2003036_64;MFD_SETNO64;42.389833;66.406833;257230;50;09-jul-03;05:04:34;35.03;0.317315891472868;4.0305;3.2532;1;7.956;7;35.026;4;262;NaN;NaN
NED2003036_64;MFD_SETNO64;42.389833;66.406833;257229;264;09-jul-03;05:04:34;30.823;NaN;5.243;2.793;1;14.607;7;30.873;4;262;NaN;NaN
NED2003036_65;MFD_SETNO65;42.383833;66.085333;257236;5;09-jul-03;07:36:55;NaN;0.468651162790698;NaN;4.5548;1;8.025;1;32.75;4;6;NaN;NaN
NED2003036_65;MFD_SETNO65;42.383833;66.085333;257235;25;09-jul-03;07:36:55;NaN;1.99553972868217;NaN;4.3345;1;7.017;1;33.403;4;6;NaN;NaN
NED2003036_65;MFD_SETNO65;42.383833;66.085333;257234;50;09-jul-03;07:36:55;35.025;0.156217054263566;4.0295;3.2846;1;7.932;7;35.023;4;262;NaN;NaN
NED2003036_65;MFD_SETNO65;42.383833;66.085333;257233;255;09-jul-03;07:36:55;32.312;NaN;6.594;3.258;1;14.906;7;32.669;4;262;NaN;NaN
NED2003036_66;MFD_SETNO66;42.468333;65.9645;257240;5;09-jul-03;09:44:26;NaN;0.488178294573643;NaN;4.6646;1;7.251;1;32.266;4;6;NaN;NaN
NED2003036_66;MFD_SETNO66;42.468333;65.9645;257239;25;09-jul-03;09:44:26;NaN;1.59643178294574;NaN;4.4027;1;6.226;1;32.93;4;6;NaN;NaN
NED2003036_66;MFD_SETNO66;42.468333;65.9645;257238;50;09-jul-03;09:44:26;34.052;1.40555406976744;5.078;4.112;1;7.815;7;34.048;4;262;NaN;NaN
NED2003036_66;MFD_SETNO66;42.468333;65.9645;257237;175;09-jul-03;09:44:26;32.322;0.060578488372093;6.508;3.7987;1;15.179;7;32.375;4;262;NaN;NaN
NED2003036_67;MFD_SETNO67;42.555;65.922333;257244;5;09-jul-03;11:24:25;NaN;0.307552325581395;NaN;4.4358;1;8.248;7;32.631;4;518;NaN;NaN
NED2003036_67;MFD_SETNO67;42.555;65.922333;257243;25;09-jul-03;11:24:25;NaN;1.0411511627907;NaN;4.2399;1;5.413;7;33.133;4;518;NaN;NaN
NED2003036_67;MFD_SETNO67;42.555;65.922333;257242;50;09-jul-03;11:24:25;34.647;0.170862403100775;4.602;3.707;1;9.075;7;34.633;4;262;NaN;NaN
NED2003036_67;MFD_SETNO67;42.555;65.922333;257241;101;09-jul-03;11:24:25;31.775;NaN;6.4675;3.9483;1;14.131;7;31.903;4;262;NaN;NaN
NED2003036_68;MFD_SETNO68;42.587167;65.816;257248;5;09-jul-03;12:28:14;NaN;0.468651162790698;NaN;4.4504;1;11.121;7;32.472;4;518;NaN;NaN
NED2003036_68;MFD_SETNO68;42.587167;65.816;257247;25;09-jul-03;12:28:14;NaN;0.639513565891473;NaN;4.3056;1;6.802;7;32.765;4;518;NaN;NaN
NED2003036_68;MFD_SETNO68;42.587167;65.816;257246;50;09-jul-03;12:28:14;34.991;0.649277131782946;4.003;3.3112;1;8.267;7;34.989;4;262;NaN;NaN
NED2003036_68;MFD_SETNO68;42.587167;65.816;257245;85;09-jul-03;12:28:14;32;NaN;6.32;3.9057;1;14.862;7;32.028;4;262;NaN;NaN
NED2003036_70;MFD_SETNO70;42.594;65.738167;257252;5;09-jul-03;17:21:44;NaN;0.234325581395349;NaN;4.4193;1;13.5;7;33.877;4;518;NaN;NaN
NED2003036_70;MFD_SETNO70;42.594;65.738167;257251;25;09-jul-03;17:21:44;NaN;0.536996124031008;NaN;4.0956;1;8.987;7;33.727;4;518;NaN;NaN
NED2003036_70;MFD_SETNO70;42.594;65.738167;257250;50;09-jul-03;17:21:44;34.84;0.380779069767442;4.4445;3.5782;1;9.915;7;34.834;4;262;NaN;NaN
NED2003036_70;MFD_SETNO70;42.594;65.738167;257249;90;09-jul-03;17:21:44;31.964;NaN;6.349;3.9623;1;14.252;7;32.132;4;262;NaN;NaN
NED2003036_71;MFD_SETNO71;42.479333;65.737667;257256;5;09-jul-03;19:34:14;NaN;0.419833333333333;NaN;4.4253;1;7.847;1;32.944;4;6;NaN;NaN
NED2003036_71;MFD_SETNO71;42.479333;65.737667;257255;25;09-jul-03;19:34:14;NaN;0.395424418604651;NaN;4.3454;1;7.511;1;33.658;4;6;NaN;NaN
NED2003036_71;MFD_SETNO71;42.479333;65.737667;257254;50;09-jul-03;19:34:14;33.915;0.146453488372093;5.2265;4.1592;1;7.809;7;33.902;4;262;NaN;NaN
NED2003036_71;MFD_SETNO71;42.479333;65.737667;257253;92;09-jul-03;19:34:14;32.886;0.120091860465116;5.995;3.5031;1;15.632;7;32.651;4;262;NaN;NaN
NED2003036_72;MFD_SETNO72;42.599167;65.438833;257260;5;09-jul-03;21:55:38;NaN;0.375897286821705;NaN;4.4577;1;10.219;7;32.667;4;518;NaN;NaN
NED2003036_72;MFD_SETNO72;42.599167;65.438833;257259;25;09-jul-03;21:55:38;NaN;0.663922480620155;NaN;4.4628;1;7.524;7;32.959;4;518;NaN;NaN
NED2003036_72;MFD_SETNO72;42.599167;65.438833;257258;50;09-jul-03;21:55:38;33.862;0.380779069767442;5.28;4.2345;1;7.681;7;33.849;4;262;NaN;NaN
NED2003036_72;MFD_SETNO72;42.599167;65.438833;257257;92;09-jul-03;21:55:38;32.323;0.117162790697674;6.3495;3.662;1;12.149;7;32.349;4;262;NaN;NaN
NED2003036_73;MFD_SETNO73;42.529667;65.396;257264;5;09-jul-03;23:25:56;NaN;0.214798449612403;NaN;3.1324;1;6.719;7;31.774;4;518;NaN;NaN
NED2003036_73;MFD_SETNO73;42.529667;65.396;257263;25;09-jul-03;23:25:56;NaN;0.248970930232558;NaN;3.3232;1;2.444;7;32.127;4;518;NaN;NaN
NED2003036_73;MFD_SETNO73;42.529667;65.396;257262;50;09-jul-03;23:25:56;33.549;0.253852713178295;4.3555;2.4975;1;5.874;7;33.548;4;262;NaN;NaN
NED2003036_73;MFD_SETNO73;42.529667;65.396;257261;98;09-jul-03;23:25:56;32.257;0.0242313953488372;6.296;3.6918;1;13.243;7;32.427;4;262;NaN;NaN
NED2003036_74;MFD_SETNO74;42.384333;65.199333;257268;5;10-jul-03;01:34:49;NaN;1.11056124031008;NaN;4.7819;1;7.125;1;32.547;4;6;NaN;NaN
NED2003036_74;MFD_SETNO74;42.384333;65.199333;257267;25;10-jul-03;01:34:49;NaN;1.49231666666667;NaN;4.4545;1;7.113;1;33.612;4;6;NaN;NaN
NED2003036_74;MFD_SETNO74;42.384333;65.199333;257266;50;10-jul-03;01:34:49;33.921;0.126926356589147;5.2855;4.2505;1;7.903;7;33.915;4;262;NaN;NaN
NED2003036_74;MFD_SETNO74;42.384333;65.199333;257265;117;10-jul-03;01:34:49;30.884;0.117162790697674;6.1355;2.6323;1;14.676;7;30.915;4;262;NaN;NaN
NED2003036_75;MFD_SETNO75;42.323;64.947167;257272;5;10-jul-03;04:19:53;NaN;0.28802519379845;NaN;4.2697;1;5.096;1;32.529;4;6;NaN;NaN
NED2003036_75;MFD_SETNO75;42.323;64.947167;257271;25;10-jul-03;04:19:53;NaN;0.541877906976744;NaN;4.3811;1;6.339;1;33.238;4;6;NaN;NaN
NED2003036_75;MFD_SETNO75;42.323;64.947167;257270;50;10-jul-03;04:19:53;34.008;0.161098837209302;5.2415;4.2464;1;8.468;7;33.986;4;262;NaN;NaN
NED2003036_75;MFD_SETNO75;42.323;64.947167;257269;648;10-jul-03;04:19:53;32.071;0.161098837209302;6.9565;3.5964;1;10.967;7;32.364;4;262;NaN;NaN
NED2003036_76;MFD_SETNO76;42.407833;64.982;257276;5;10-jul-03;07:51:02;NaN;0.954388565891473;NaN;4.6534;1;8.469;7;32.147;4;518;NaN;NaN
NED2003036_76;MFD_SETNO76;42.407833;64.982;257275;25;10-jul-03;07:51:02;NaN;1.07585620155039;NaN;4.436;1;6.343;7;33.116;4;518;NaN;NaN
NED2003036_76;MFD_SETNO76;42.407833;64.982;257274;50;10-jul-03;07:51:02;33.284;0.239207364341085;5.76;4.4482;1;6.419;7;33.268;4;262;NaN;NaN
NED2003036_76;MFD_SETNO76;42.407833;64.982;257273;133;10-jul-03;07:51:02;32.373;0.165980620155039;6.179;3.6224;1;12.971;7;32.74;4;262;NaN;NaN
NED2003036_77;MFD_SETNO77;42.710167;65.0405;257280;5;10-jul-03;10:21:38;NaN;0.850273449612403;NaN;4.847;1;9.396;7;31.947;4;518;NaN;NaN
NED2003036_77;MFD_SETNO77;42.710167;65.0405;257279;25;10-jul-03;10:21:38;NaN;1.49231666666667;NaN;4.6497;1;5.952;7;32.463;4;518;NaN;NaN
NED2003036_77;MFD_SETNO77;42.710167;65.0405;257278;50;10-jul-03;10:21:38;33.218;0.610222868217054;5.745;4.5342;1;6.297;7;33.203;4;262;NaN;NaN
NED2003036_77;MFD_SETNO77;42.710167;65.0405;257277;103;10-jul-03;10:21:38;32.063;0.185507751937984;6.522;4.1713;1;12.152;7;32.283;4;262;NaN;NaN
NED2003036_78;MFD_SETNO78;42.988167;64.981333;257284;5;10-jul-03;12:45:36;NaN;0.711453294573644;NaN;4.717;1;7.623;7;31.81;4;518;NaN;NaN
NED2003036_78;MFD_SETNO78;42.988167;64.981333;257283;25;10-jul-03;12:45:36;NaN;0.971741085271318;NaN;4.6387;1;1.382;7;32.128;4;518;NaN;NaN
NED2003036_78;MFD_SETNO78;42.988167;64.981333;257282;50;10-jul-03;12:45:36;33.202;0.520575581395349;5.845;4.3004;1;5.415;7;33.189;4;262;NaN;NaN
NED2003036_78;MFD_SETNO78;42.988167;64.981333;257281;106;10-jul-03;12:45:36;31.885;0.0398087209302325;6.5775;4.4327;1;11.979;7;32.109;4;262;NaN;NaN
NED2003036_79;MFD_SETNO79;42.918667;64.828833;257288;5;10-jul-03;14:31:46;NaN;0.185507751937984;NaN;4.3008;1;11.777;7;33.109;4;518;NaN;NaN
NED2003036_79;MFD_SETNO79;42.918667;64.828833;257287;25;10-jul-03;14:31:46;NaN;0.283143410852713;NaN;4.233;1;8.17;7;33.578;4;518;NaN;NaN
NED2003036_79;MFD_SETNO79;42.918667;64.828833;257286;50;10-jul-03;14:31:46;34.956;0.634631782945736;5.5915;4.1962;1;4.718;7;34.959;4;774;NaN;NaN
NED2003036_79;MFD_SETNO79;42.918667;64.828833;257285;90;10-jul-03;14:31:46;31.751;NaN;7.3465;3.9876;1;12.382;7;31.749;4;262;NaN;NaN
NED2003036_81;MFD_SETNO81;42.581;64.79;257292;5;10-jul-03;18:36:37;NaN;0.200153100775194;NaN;4.3272;1;10.289;7;31.806;4;518;NaN;NaN
NED2003036_81;MFD_SETNO81;42.581;64.79;257291;25;10-jul-03;18:36:37;NaN;0.312434108527132;NaN;4.1217;1;4.444;7;32.839;4;518;NaN;NaN
NED2003036_81;MFD_SETNO81;42.581;64.79;257290;50;10-jul-03;18:36:37;34.833;0.366133720930232;4.538;3.4883;1;9.366;7;34.828;4;262;NaN;NaN
NED2003036_81;MFD_SETNO81;42.581;64.79;257289;122;10-jul-03;18:36:37;31.319;NaN;6.379;4.1769;1;16.502;7;31.239;4;262;NaN;NaN
NED2003036_82;MFD_SETNO82;42.514;64.645333;257296;5;10-jul-03;20:57:46;NaN;0.434478682170543;NaN;4.5575;1;6.78;7;31.92;4;518;NaN;NaN
NED2003036_82;MFD_SETNO82;42.514;64.645333;257295;25;10-jul-03;20:57:46;NaN;0.937036046511628;NaN;4.4373;1;3.923;7;32.454;4;518;NaN;NaN
NED2003036_82;MFD_SETNO82;42.514;64.645333;257294;50;10-jul-03;20:57:46;32.819;0.190389534883721;6.0385;4.3977;1;4.447;7;32.804;4;262;NaN;NaN
NED2003036_82;MFD_SETNO82;42.514;64.645333;257293;182;10-jul-03;20:57:46;31.231;0.0588476744186047;6.336;4.1248;1;16.08;7;31.186;4;262;NaN;NaN
NED2003036_83;MFD_SETNO83;42.702167;64.455833;257300;5;10-jul-03;23:04:21;NaN;0.351488372093023;NaN;4.0016;1;5.95;1;32.252;4;6;NaN;NaN
NED2003036_83;MFD_SETNO83;42.702167;64.455833;257299;25;10-jul-03;23:04:21;NaN;1.99553972868217;NaN;3.9986;1;4.634;1;32.706;4;6;NaN;NaN
NED2003036_83;MFD_SETNO83;42.702167;64.455833;257298;50;10-jul-03;23:04:21;33.046;0.136734302325581;5.4005;3.8007;1;4.713;7;33.037;4;262;NaN;NaN
NED2003036_83;MFD_SETNO83;42.702167;64.455833;257297;126;10-jul-03;23:04:21;31.613;0.0346162790697675;6.839;4.099;1;13.975;7;31.739;4;262;NaN;NaN
NED2003036_84;MFD_SETNO84;42.711667;64.164;257304;5;11-jul-03;02:01:26;NaN;0.405187984496124;NaN;4.3254;1;6.825;7;32.016;4;518;NaN;NaN
