CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PSAL;TEMP_XX;DOXY;CHL_01;Q_CHL;PSAL_BS;Q_PSAL;OXY_01;Q_OXY;OXY_03;Q_OXY;NO2_01;Q_NO2;NOx_01;Q_NOX;PO4_01;Q_PO4;Si_01;Q_Si;QCFF;N_P;N_Si
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(psu);(celsius);(ml/l);(mg/m**3);((none));(PSU);((none));(ml/l);((none));(ml/l);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));((none));((none));((none))
NED2013022_229;MFD_SETNO229;46.6785;-59.9577;388887;79;30-jul-13;23:35:30;32.14;1.4576;5.88629;0.0499499432773109;1;32.0905342102051;1;7.0945;7;NaN;9;0.27;1;6.245;1;0.8705;1;7.78;1;256;7.17;0.80
NED2013022_230;MFD_SETNO230;46.4482;-59.7388;388894;4;31-jul-13;02:10:16;29.2055;18.7172;4.77182;1.1101726512605;1;NaN;9;5.745;1;NaN;9;0;1;0.18;1;0.0835;1;0.67;1;0;2.16;0.27
NED2013022_230;MFD_SETNO230;46.4482;-59.7388;388893;25;31-jul-13;02:10:16;29.7053;14.4729;5.08341;0.787864462184874;1;NaN;9;NaN;9;NaN;9;0.045;1;0.195;1;0.272;1;1.065;1;0;0.72;0.18
NED2013022_230;MFD_SETNO230;46.4482;-59.7388;388892;51;31-jul-13;02:10:16;31.139;3.5613;6.12107;0.260482096638656;1;NaN;9;NaN;9;NaN;9;0.11;1;1.91;1;0.695;1;3.02;1;0;2.75;0.63
NED2013022_230;MFD_SETNO230;46.4482;-59.7388;388891;65;31-jul-13;02:10:16;32.1467;1.7301;5.77405;0.18289168487395;1;31.9317035675049;7;7.112;7;NaN;9;0.17;1;5.2;1;0.829;1;6.23;1;256;6.27;0.83
NED2013022_231;MFD_SETNO231;46.6103;-59.5312;388898;5;31-jul-13;04:25:04;29.1257;18.4798;4.77273;1.12807866176471;1;NaN;9;5.75;1;NaN;9;0;1;1.86;1;0.0895;1;0.615;1;0;20.78;3.02
NED2013022_231;MFD_SETNO231;46.6103;-59.5312;388897;24;31-jul-13;04:25:04;29.8501;14.9612;4.9725;0.572992336134454;1;NaN;9;NaN;9;NaN;9;0.05;1;0.875;1;0.3645;1;1.48;1;0;2.40;0.59
NED2013022_231;MFD_SETNO231;46.6103;-59.5312;388896;50;31-jul-13;04:25:04;30.9756;2.6397;6.19994;0.18289168487395;1;NaN;9;NaN;9;NaN;9;0.135;1;3.32;1;0.756;1;4.075;1;0;4.39;0.81
NED2013022_231;MFD_SETNO231;46.6103;-59.5312;388895;154;31-jul-13;04:25:04;34.0989;4.8835;3.31199;0.0369999579831933;1;34.1368293762207;1;4.0225;1;NaN;9;0.075;1;18.775;1;1.438;1;20.155;1;0;13.06;0.93
NED2013022_232;MFD_SETNO232;46.7973;-59.7348;388902;5;31-jul-13;06:45:56;28.1871;18.7461;4.70546;1.00273658823529;1;NaN;9;5.738;7;NaN;9;0;1;0;1;0.129;1;0.945;1;256;0.00;0.00
NED2013022_232;MFD_SETNO232;46.7973;-59.7348;388901;26;31-jul-13;06:45:56;30.4359;7.2301;5.69365;0.437831609243698;1;NaN;9;NaN;9;NaN;9;0.085;1;1.315;1;0.541;1;2.51;1;0;2.43;0.52
NED2013022_232;MFD_SETNO232;46.7973;-59.7348;388900;51;31-jul-13;06:45:56;31.4753;1.7406;6.1817;0.0906498970588235;1;NaN;9;NaN;9;NaN;9;0.205;1;5.255;1;0.878;1;6.045;1;0;5.99;0.87
NED2013022_232;MFD_SETNO232;46.7973;-59.7348;388899;225;31-jul-13;06:45:56;34.617;5.8848;2.7887;0.0258999705882353;1;34.6755561828613;1;3.382;1;NaN;9;0.055;1;21.86;1;1.569;1;23.505;1;0;13.93;0.93
NED2013022_233;MFD_SETNO233;46.9237;-60.1103;388906;5;31-jul-13;09:57:10;28.5953;18.1853;4.78186;1.19970270378151;1;NaN;9;5.741;1;NaN;9;0.04;1;0;1;0.107;1;0.735;1;0;0.00;0.00
NED2013022_233;MFD_SETNO233;46.9237;-60.1103;388905;25;31-jul-13;09:57:10;29.6972;15.0978;4.85852;0.680428399159664;1;NaN;9;NaN;9;NaN;9;0.05;1;0;1;0.319;1;1.44;1;0;0.00;0.00
NED2013022_233;MFD_SETNO233;46.9237;-60.1103;388904;50;31-jul-13;09:57:10;31.2068;3.4799;5.78298;0.123949859243698;1;NaN;9;NaN;9;NaN;9;0.17;1;4.485;1;0.882;1;5.775;1;0;5.09;0.78
NED2013022_233;MFD_SETNO233;46.9237;-60.1103;388903;139;31-jul-13;09:57:10;33.6508;3.8032;3.91439;0.0554999369747899;1;33.6345977783203;1;4.78;1;NaN;9;0.135;1;15.87;1;1.2935;1;17.45;1;0;12.27;0.91
NED2013022_234;MFD_SETNO234;46.857;-60.2263;388911;5;31-jul-13;11:41:03;29.1294;18.713;4.7175;0.895300525210084;1;NaN;9;5.704;1;NaN;9;0;1;0.33;1;0.1185;1;0.66;1;0;2.78;0.50
NED2013022_234;MFD_SETNO234;46.857;-60.2263;388910;25;31-jul-13;11:41:03;29.895;12.124;5.31869;0.371325542016807;1;NaN;9;NaN;9;NaN;9;0.045;1;0.59;1;0.362;1;1.475;1;0;1.63;0.40
NED2013022_234;MFD_SETNO234;46.857;-60.2263;388909;51;31-jul-13;11:41:03;31.4113;2.8069;6.03462;0.0998998865546219;1;NaN;9;NaN;9;NaN;9;0.21;1;5.35;1;0.842;1;6.24;1;0;6.35;0.86
NED2013022_234;MFD_SETNO234;46.857;-60.2263;388908;102;31-jul-13;11:41:03;32.9928;2.3637;4.91748;0.0351499600840336;1;32.7468490600586;7;6.2265;7;NaN;9;0.145;1;10.185;1;1.054;1;11.825;1;256;9.66;0.86
NED2013022_234;MFD_SETNO234;46.857;-60.2263;388907;NaN;31-jul-13;11:41:03;NaN;NaN;NaN;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;NaN;9;0;NaN;NaN
NED2013022_236;MFD_SETNO236;47.0167;-60.11;388915;5;31-jul-13;16:11:52;28.335;19.0002;4.76873;0.984830577731093;1;NaN;9;5.726;1;NaN;9;0.05;1;0;1;0.176;1;0.92;1;0;0.00;0.00
NED2013022_236;MFD_SETNO236;47.0167;-60.11;388914;25;31-jul-13;16:11:52;29.3532;15.4897;4.95135;0.734146430672269;1;NaN;9;NaN;9;NaN;9;0.06;1;0;1;0.313;1;1.175;1;0;0.00;0.00
NED2013022_236;MFD_SETNO236;47.0167;-60.11;388913;50;31-jul-13;16:11:52;30.9486;4.7561;5.69744;0.210602546218487;1;NaN;9;NaN;9;NaN;9;0.15;1;2.995;1;0.679;1;4.045;1;0;4.41;0.74
NED2013022_236;MFD_SETNO236;47.0167;-60.11;388912;178;31-jul-13;16:11:52;34.1797;5.0375;3.26244;0.0258999705882353;1;34.1305656433105;1;3.98;1;NaN;9;0.085;1;18.36;1;1.419;1;18.745;1;0;12.94;0.98
NED2013022_238;MFD_SETNO238;46.6692;-59.5175;388919;5;31-jul-13;22:48:41;28.4298;20.0423;4.71413;0.823676483193277;1;NaN;9;5.834;7;NaN;9;0.05;1;0;1;0.186;1;0.77;1;256;0.00;0.00
NED2013022_238;MFD_SETNO238;46.6692;-59.5175;388918;25;31-jul-13;22:48:41;30.2833;11.7306;5.29313;0.460000298319328;1;NaN;9;NaN;9;NaN;9;0.06;1;0.37;1;0.406;1;1.525;1;0;0.91;0.24
NED2013022_238;MFD_SETNO238;46.6692;-59.5175;388917;51;31-jul-13;22:48:41;31.5488;1.9059;6.43242;0.171807340336134;1;NaN;9;NaN;9;NaN;9;0.215;1;3.265;1;0.685;1;2.74;1;0;4.77;1.19
NED2013022_238;MFD_SETNO238;46.6692;-59.5175;388916;298;31-jul-13;22:48:41;34.7558;5.8865;2.74858;0.0240499726890756;1;34.7437705993652;1;3.351;1;NaN;9;0.105;1;22.105;1;1.6885;1;25.555;1;0;13.09;0.86
NED2013022_240;MFD_SETNO240;46.2725;-59.0362;388923;5;01-aug-13;04:06:32;29.1206;18.4753;4.74008;0.63734981092437;1;NaN;9;5.794;7;NaN;9;0.06;1;0.175;1;0.2095;1;0.465;1;256;0.84;0.38
NED2013022_240;MFD_SETNO240;46.2725;-59.0362;388922;26;01-aug-13;04:06:32;30.7287;6.2451;5.80873;0.421205092436975;1;NaN;9;NaN;9;NaN;9;0.085;1;0.805;1;0.5605;1;1.555;1;0;1.44;0.52
NED2013022_240;MFD_SETNO240;46.2725;-59.0362;388921;51;01-aug-13;04:06:32;32.0091;1.9154;6.42769;0.644616378151261;1;NaN;9;NaN;9;NaN;9;0.235;1;3.53;1;0.7795;1;2.52;1;0;4.53;1.40
NED2013022_240;MFD_SETNO240;46.2725;-59.0362;388920;159;01-aug-13;04:06:32;33.848;4.3149;3.69233;0.0184999789915966;1;33.8471260070801;1;4.4155;1;NaN;9;0.085;1;16.785;1;1.3565;1;17.56;1;0;12.37;0.96
NED2013022_241;MFD_SETNO241;45.8167;-58.8638;388927;5;01-aug-13;08:28:55;29.5359;18.7046;4.69176;0.64461637815126;1;NaN;9;5.717;7;NaN;9;0.06;1;0.31;1;0.189;1;0.455;1;256;1.64;0.68
NED2013022_241;MFD_SETNO241;45.8167;-58.8638;388926;26;01-aug-13;08:28:55;31.4059;5.8532;6.57288;0.64461637815126;1;NaN;9;NaN;9;NaN;9;0.05;1;0.17;1;0.4405;1;0.155;1;0;0.39;1.10
NED2013022_241;MFD_SETNO241;45.8167;-58.8638;388925;50;01-aug-13;08:28:55;32.0521;1.3868;6.3977;0.43228943697479;1;NaN;9;NaN;9;NaN;9;0.315;1;5.025;1;0.839;1;2.49;1;0;5.99;2.02
NED2013022_241;MFD_SETNO241;45.8167;-58.8638;388924;248;01-aug-13;08:28:55;33.7132;3.9759;3.86557;0.0240499726890756;1;33.7097702026367;1;4.6185;1;NaN;9;0.085;1;16.085;1;1.3155;1;17.16;1;0;12.23;0.94
NED2013022_244;MFD_SETNO244;45.801;-58.6538;388931;5;01-aug-13;13:18:58;30.3644;18.094;4.82611;0.716240420168067;1;NaN;9;6.025;7;NaN;9;0.05;1;0.22;1;0.2505;1;0.155;1;256;0.88;1.42
NED2013022_244;MFD_SETNO244;45.801;-58.6538;388930;25;01-aug-13;13:18:58;31.4981;2.8254;6.32131;0.565301571428571;1;NaN;9;NaN;9;NaN;9;0.125;1;1.83;1;0.6745;1;0.47;1;0;2.71;3.89
NED2013022_244;MFD_SETNO244;45.801;-58.6538;388929;50;01-aug-13;13:18:58;32.1094;1.6316;5.73301;0.149638651260504;1;NaN;9;NaN;9;NaN;9;0.185;1;8.445;1;0.9875;1;7;1;0;8.55;1.21
NED2013022_244;MFD_SETNO244;45.801;-58.6538;388928;272;01-aug-13;13:18:58;33.699;3.9544;3.80424;0.0184999789915967;1;33.6858863830566;1;4.5405;1;NaN;9;0.07;1;15.945;1;1.357;1;18.185;1;0;11.75;0.88
NED2013022_246;MFD_SETNO246;45.5163;-57.8072;388935;6;01-aug-13;19:46:47;30.7908;18.6548;4.74899;0.465542470588235;1;NaN;9;5.755;7;NaN;9;0.06;1;0.19;1;0.2485;1;0.255;1;256;0.76;0.75
NED2013022_246;MFD_SETNO246;45.5163;-57.8072;388934;25;01-aug-13;19:46:47;31.6637;2.9868;7.17378;1.52201089285714;1;NaN;9;NaN;9;NaN;9;0.05;1;0.28;1;0.5025;1;0;1;0;0.56;NaN
NED2013022_246;MFD_SETNO246;45.5163;-57.8072;388933;50;01-aug-13;19:46:47;32.315;1.5129;6.15796;0.349156852941177;1;NaN;9;NaN;9;NaN;9;0.195;1;5.995;1;0.8225;1;4.8;1;0;7.29;1.25
NED2013022_246;MFD_SETNO246;45.5163;-57.8072;388932;367;01-aug-13;19:46:47;34.8439;5.5597;2.91795;0.0147999831932773;1;34.8502082824707;1;3.5055;1;NaN;9;0.055;1;21.745;1;1.681;1;29.215;1;0;12.94;0.74
NED2013022_252;MFD_SETNO252;44.7235;-57.8773;388938;5;02-aug-13;06:19:31;30.4782;19.2341;4.69109;0.598554605042017;1;NaN;9;5.657;1;NaN;9;0.09;1;0.24;1;0.2315;1;0.23;1;0;1.04;1.04
NED2013022_252;MFD_SETNO252;44.7235;-57.8773;388937;25;02-aug-13;06:19:31;31.8277;6.4133;5.91968;1.0922666407563;1;NaN;9;NaN;9;NaN;9;0.06;1;0.49;1;0.489;1;1.85;1;0;1.00;0.26
NED2013022_252;MFD_SETNO252;44.7235;-57.8773;388936;45;02-aug-13;06:19:31;32.011;4.9656;5.90034;0.680428399159664;1;31.9962863922119;1;7.0015;7;NaN;9;0.125;1;1.98;1;0.6325;1;3.37;1;256;3.13;0.59
NED2013022_256;MFD_SETNO256;44.356;-59.8833;388942;5;02-aug-13;19:04:25;30.6992;18.9792;4.62791;0.271566441176471;1;NaN;9;5.607;1;NaN;9;0.04;1;0.16;1;0.277;1;0.18;1;0;0.58;0.89
NED2013022_256;MFD_SETNO256;44.356;-59.8833;388941;25;02-aug-13;19:04:25;31.9985;8.004;5.72243;1.52201089285714;1;NaN;9;NaN;9;NaN;9;0.065;1;0.31;1;0.436;1;1.515;1;0;0.71;0.20
NED2013022_256;MFD_SETNO256;44.356;-59.8833;388940;50;02-aug-13;19:04:25;32.3965;3.4073;5.86093;0.277108613445378;1;NaN;9;NaN;9;NaN;9;0.17;1;4.145;1;0.762;1;4.6;1;0;5.44;0.90
NED2013022_256;MFD_SETNO256;44.356;-59.8833;388939;169;02-aug-13;19:04:25;34.1059;6.1703;4.43116;0.0147999831932773;1;34.1073341369629;1;5.296;1;NaN;9;0.13;1;12.86;1;1.0445;1;11.295;1;0;12.31;1.14
NED2013022_258;MFD_SETNO258;44.2535;-60.4413;388946;5;02-aug-13;23:18:46;30.6856;19.6268;4.54646;0.293735130252101;1;NaN;9;5.501;1;NaN;9;0.04;1;0.16;1;0.269;1;0.24;1;0;0.59;0.67
NED2013022_258;MFD_SETNO258;44.2535;-60.4413;388945;25;02-aug-13;23:18:46;31.3258;6.7352;6.31118;0.734146430672269;1;NaN;9;NaN;9;NaN;9;0.065;1;0.43;1;0.494;1;0.7;1;0;0.87;0.61
NED2013022_258;MFD_SETNO258;44.2535;-60.4413;388944;50;02-aug-13;23:18:46;32.1835;3.0364;5.75232;0.338072508403361;1;NaN;9;NaN;9;NaN;9;0.19;1;4.245;1;0.779;1;4.17;1;0;5.45;1.02
NED2013022_258;MFD_SETNO258;44.2535;-60.4413;388943;163;02-aug-13;23:18:46;33.5286;4.8795;4.57766;0.0886747563025211;1;NaN;9;5.538;1;NaN;9;0.12;1;10.405;1;1.101;1;10.41;1;0;9.45;1.00
NED2013022_260;MFD_SETNO260;43.9713;-61.2752;388950;5;03-aug-13;05:03:43;30.9011;20.2479;4.50353;0.299277302521008;1;NaN;9;5.412;1;NaN;9;0.04;1;0;1;0.232;1;0.185;1;0;0.00;0.00
NED2013022_260;MFD_SETNO260;43.9713;-61.2752;388949;26;03-aug-13;05:03:43;31.6338;12.8793;5.58642;1.0206425987395;1;NaN;9;NaN;9;NaN;9;0.055;1;0;1;0.396;1;0.245;1;0;0.00;0.00
NED2013022_260;MFD_SETNO260;43.9713;-61.2752;388948;49;03-aug-13;05:03:43;32.4265;5.3885;5.41467;0.340214199579832;1;NaN;9;NaN;9;NaN;9;0.275;1;2.8;1;0.7525;1;3.875;1;0;3.72;0.72
NED2013022_260;MFD_SETNO260;43.9713;-61.2752;388947;66;03-aug-13;05:03:43;32.864;4.9108;4.96872;0.210602546218487;1;32.7366981506348;7;6.068;7;NaN;9;0.325;1;5.915;1;0.848;1;5.985;1;256;6.98;0.99
NED2013022_263;MFD_SETNO263;42.7622;-62.1355;388956;6;03-aug-13;17:01:50;31.7674;21.9523;4.32792;0.221686890756303;1;NaN;9;5.31;1;NaN;9;0.04;1;0.54;1;0.183;1;0.78;1;0;2.95;0.69
NED2013022_263;MFD_SETNO263;42.7622;-62.1355;388955;26;03-aug-13;17:01:50;33.5184;13.0809;5.87667;1.52201089285714;1;NaN;9;NaN;9;NaN;9;0.05;1;0.665;1;0.2495;1;1.885;1;0;2.67;0.35
NED2013022_263;MFD_SETNO263;42.7622;-62.1355;388954;50;03-aug-13;17:01:50;35.0119;12.3995;4.2593;0.288192957983193;1;NaN;9;NaN;9;NaN;9;0.125;1;5.08;1;0.471;1;2.355;1;0;10.79;2.16
NED2013022_263;MFD_SETNO263;42.7622;-62.1355;388953;151;03-aug-13;17:01:50;35.6165;13.2357;4.0666;0.0203499768907563;1;NaN;9;NaN;9;NaN;9;0.04;1;9.255;1;0.662;1;3.755;1;0;13.98;2.46
NED2013022_263;MFD_SETNO263;42.7622;-62.1355;388952;324;03-aug-13;17:01:50;35.1976;9.8053;2.76157;0.00924998949579831;1;NaN;9;3.343;1;NaN;9;0.05;1;20.32;1;1.4005;1;11.035;1;0;14.51;1.84
NED2013022_263;MFD_SETNO263;42.7622;-62.1355;388951;605;03-aug-13;17:01:50;35.0033;5.8073;4.06098;0.00739999159663866;1;35.012035369873;1;4.925;1;NaN;9;0.055;1;18.925;1;1.2935;1;12.02;1;0;14.63;1.57
NED2013022_265;MFD_SETNO265;44.2603;-63.3267;388966;2;04-aug-13;07:56:49;30.4259;17.021;4.92937;0.426747264705882;1;30.4310359954834;1;5.9125;1;NaN;9;0.055;1;0;1;0.203;1;0;1;0;0.00;NaN
NED2013022_265;MFD_SETNO265;44.2603;-63.3267;388965;5;04-aug-13;07:56:49;30.4261;17.0215;4.93139;0.399036403361344;1;NaN;9;NaN;9;NaN;9;0.055;1;0;1;0.2115;1;0;1;0;0.00;NaN
NED2013022_265;MFD_SETNO265;44.2603;-63.3267;388964;10;04-aug-13;07:56:49;30.4262;17.0196;4.9229;0.626710367647059;1;NaN;9;NaN;9;NaN;9;0.055;1;0;1;0.228;1;0;1;0;0.00;NaN
NED2013022_265;MFD_SETNO265;44.2603;-63.3267;388963;21;04-aug-13;07:56:49;31.4244;6.9536;6.14935;1.77269503991597;1;NaN;9;NaN;9;NaN;9;0.07;1;0.125;1;0.409;1;0.71;1;0;0.31;0.18
NED2013022_265;MFD_SETNO265;44.2603;-63.3267;388962;31;04-aug-13;07:56:49;31.6761;4.0538;6.26241;0.949018556722689;1;NaN;9;NaN;9;NaN;9;0.145;1;1.44;1;0.5665;1;1.515;1;0;2.54;0.95
NED2013022_265;MFD_SETNO265;44.2603;-63.3267;388961;40;04-aug-13;07:56:49;31.8747;2.9393;6.07012;0.404578575630252;1;31.9085216522217;1;7.1375;7;NaN;9;0.235;1;3.5;1;0.72;1;2.815;1;256;4.86;1.24
NED2013022_265;MFD_SETNO265;44.2603;-63.3267;388960;51;04-aug-13;07:56:49;32.1061;2.7046;5.76761;0.299277302521008;1;NaN;9;NaN;9;NaN;9;0.175;1;3.77;1;0.7205;1;3.465;1;0;5.23;1.09
NED2013022_265;MFD_SETNO265;44.2603;-63.3267;388959;76;04-aug-13;07:56:49;32.4435;2.5843;5.36025;0.0443999495798319;1;NaN;9;NaN;9;NaN;9;0.08;1;9.1;1;1.0005;1;8.61;1;0;9.10;1.06
NED2013022_265;MFD_SETNO265;44.2603;-63.3267;388958;102;04-aug-13;07:56:49;32.7911;3.7243;4.88806;0.0351499600840336;1;NaN;9;NaN;9;NaN;9;0.07;1;9.81;1;1.032;1;9.605;1;0;9.51;1.02
NED2013022_265;MFD_SETNO265;44.2603;-63.3267;388957;157;04-aug-13;07:56:49;34.1566;8.2538;3.31392;0.022199974789916;1;34.1488342285156;1;4.035;1;NaN;9;0.095;1;14.735;1;1.2515;1;15.245;1;0;11.77;0.97
