CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;terrain;labo
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PSAL;TEMP_XX;DOXY;OXY_XX;TEMP_RT;SSAL_BS
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(psu);(celsius);(ml/l);(ml/l);(celsius);(g/kg)
NED2011025_125;MFD_SETNO125;43.4612;-61.8152;358573;6;19-jul-11;08:01:07;32.1901;14.4298;5.37366;5.37366;14.4298;32.1901
NED2011025_126;MFD_SETNO126;43.4143;-62.1178;358574;101;19-jul-11;10:37:08;33.6083;6.3522;4.75719;4.75719;6.3522;33.6083
NED2011025_126;MFD_SETNO126;43.4143;-62.1178;358575;50;19-jul-11;10:37:08;33.0203;4.9479;5.86653;5.86653;4.9479;33.0203
NED2011025_126;MFD_SETNO126;43.4143;-62.1178;358576;25;19-jul-11;10:37:08;32.3979;7.4008;5.99429;5.99429;7.4008;32.3979
NED2011025_126;MFD_SETNO126;43.4143;-62.1178;358577;6;19-jul-11;10:37:08;31.6438;14.2046;5.4276;5.4276;14.2046;31.6438
NED2011025_127;MFD_SETNO127;43.2662;-61.7227;358578;86;19-jul-11;13:21:05;33.3879;5.8209;5.65591;5.65591;5.8209;33.3879
NED2011025_127;MFD_SETNO127;43.2662;-61.7227;358579;49;19-jul-11;13:21:05;32.9402;4.7769;6.00556;6.00556;4.7769;32.9402
NED2011025_127;MFD_SETNO127;43.2662;-61.7227;358580;25;19-jul-11;13:21:05;32.1602;11.4187;5.54519;5.54519;11.4187;32.1602
NED2011025_127;MFD_SETNO127;43.2662;-61.7227;358581;5;19-jul-11;13:21:05;32.1902;14.7915;5.34099;5.34099;14.7915;32.1902
NED2011025_128;MFD_SETNO128;43.404;-61.6003;358582;81;19-jul-11;15:09:39;32.9757;4.8152;5.73928;5.73928;4.8152;32.9757
NED2011025_128;MFD_SETNO128;43.404;-61.6003;358583;50;19-jul-11;15:09:39;32.9837;4.8383;5.6897;5.6897;4.8383;32.9837
NED2011025_128;MFD_SETNO128;43.404;-61.6003;358584;26;19-jul-11;15:09:39;32.3142;10.8458;5.43584;5.43584;10.8458;32.3142
NED2011025_128;MFD_SETNO128;43.404;-61.6003;358585;5;19-jul-11;15:09:39;32.0662;13.7623;5.50447;5.50447;13.7623;32.0662
NED2011025_130;MFD_SETNO130;43.2865;-61.4605;358586;78;19-jul-11;18:00:41;32.97;4.8641;5.88236;5.88236;4.8641;32.97
NED2011025_130;MFD_SETNO130;43.2865;-61.4605;358587;50;19-jul-11;18:00:41;32.9259;4.8517;5.89923;5.89923;4.8517;32.9259
NED2011025_130;MFD_SETNO130;43.2865;-61.4605;358588;26;19-jul-11;18:00:41;32.3854;5.8413;5.79935;5.79935;5.8413;32.3854
NED2011025_130;MFD_SETNO130;43.2865;-61.4605;358589;6;19-jul-11;18:00:41;32.1935;12.9342;5.68046;5.68046;12.9342;32.1935
NED2011025_131;MFD_SETNO131;43.3165;-61.2243;358590;99;19-jul-11;19:55:10;33.7253;6.3447;5.60534;5.60534;6.3447;33.7253
NED2011025_131;MFD_SETNO131;43.3165;-61.2243;358591;51;19-jul-11;19:55:10;33.1172;5.8584;5.86357;5.86357;5.8584;33.1172
NED2011025_131;MFD_SETNO131;43.3165;-61.2243;358592;26;19-jul-11;19:55:10;32.8113;12.7644;5.60007;5.60007;12.7644;32.8113
NED2011025_131;MFD_SETNO131;43.3165;-61.2243;358593;6;19-jul-11;19:55:10;32.0086;12.8746;5.66926;5.66926;12.8746;32.0086
NED2011025_132;MFD_SETNO132;43.502;-61.1852;358594;66;19-jul-11;21:54:50;32.8075;4.6723;5.87446;5.87446;4.6723;32.8075
NED2011025_132;MFD_SETNO132;43.502;-61.1852;358595;51;19-jul-11;21:54:50;32.6505;4.9219;5.85111;5.85111;4.9219;32.6505
NED2011025_132;MFD_SETNO132;43.502;-61.1852;358596;25;19-jul-11;21:54:50;32.1143;8.6966;5.73128;5.73128;8.6966;32.1143
NED2011025_132;MFD_SETNO132;43.502;-61.1852;358597;6;19-jul-11;21:54:50;31.7502;12.2571;5.74291;5.74291;12.2571;31.7502
NED2011025_133;MFD_SETNO133;43.5892;-61.0578;358598;63;19-jul-11;23:47:14;32.6376;4.7234;5.86462;5.86462;4.7234;32.6376
NED2011025_133;MFD_SETNO133;43.5892;-61.0578;358599;50;19-jul-11;23:47:14;32.5726;4.8156;5.83216;5.83216;4.8156;32.5726
NED2011025_133;MFD_SETNO133;43.5892;-61.0578;358600;26;19-jul-11;23:47:14;32.0499;9.3592;5.52063;5.52063;9.3592;32.0499
NED2011025_133;MFD_SETNO133;43.5892;-61.0578;358601;6;19-jul-11;23:47:14;31.7992;12.4252;5.78909;5.78909;12.4252;31.7992
NED2011025_134;MFD_SETNO134;43.7155;-61.1753;358602;50;20-jul-11;01:28:59;32.2514;6.4969;5.97341;5.97341;6.4969;32.2514
NED2011025_134;MFD_SETNO134;43.7155;-61.1753;358603;24;20-jul-11;01:28:59;32.0114;8.775;5.50788;5.50788;8.775;32.0114
NED2011025_134;MFD_SETNO134;43.7155;-61.1753;358604;6;20-jul-11;01:28:59;31.8411;13.382;5.61557;5.61557;13.382;31.8411
