"mission","method","event","key_value","original_flag","updated_flag","comment"
"18TL16002","O2_Winkler_Auto",31,"16002_031_429158",7,1,"winkler precedence over CTD oxy"
"18TL16002","Salinity_CTD",32,"16002_032_429160",7,1,"well mixed profile"
"18TL16002","Salinity_CTD",32,"16002_032_429159",7,1,"well mixed profile"
"18TL16002","O2_Winkler_Auto",39,"16002_039_429173",7,1,"winkler precedence over CTD oxy"
"18TL16002","O2_Winkler_Auto",43,"16002_043_429179",7,1,"winkler precedence over CTD oxy"
"18TL16002","O2_Winkler_Auto",43,"16002_043_429182",7,1,"winkler precedence over CTD oxy"
"18TL16002","O2_Winkler_Auto",45,"16002_045_429184",7,1,"winkler precedence over CTD oxy"
"18TL16002","O2_Winkler_Auto",45,"16002_045_429183",7,1,"winkler precedence over CTD oxy"
"18TL16002","O2_Winkler_Auto",48,"16002_048_429190",7,1,"winkler precedence over CTD oxy"
"18TL16002","O2_Winkler_Auto",49,"16002_049_429191",7,1,"winkler precedence over CTD oxy"
"18TL16002","O2_Winkler_Auto",49,"16002_049_429192",7,1,"winkler precedence over CTD oxy"
"18TL16002","O2_Winkler_Auto",61,"16002_061_429212",7,1,"winkler precedence over CTD oxy"
"18TL15133","O2_Electrode",1381,"15133_1381_402928",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1391,"15133_1391_402929",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1691,"15133_1691_429032",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1701,"15133_1701_429033",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1151,"15133_1151_402862",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1161,"15133_1161_402866",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1441,"15133_1441_402944",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1101,"15133_1101_402844",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1191,"15133_1191_402871",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1681,"15133_1681_429027",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1681,"15133_1681_429029",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1741,"15133_1741_429052",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1751,"15133_1751_429053",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1701,"15133_1701_429035",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1161,"15133_1161_402863",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",201,"15133_201_402572",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1181,"15133_1181_402867",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1691,"15133_1691_429030",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1761,"15133_1761_429061",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1671,"15133_1671_429026",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1151,"15133_1151_402859",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1431,"15133_1431_402943",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1421,"15133_1421_402939",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1181,"15133_1181_402870",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1431,"15133_1431_402940",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1401,"15133_1401_402933",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1371,"15133_1371_402925",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1331,"15133_1331_402915",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1331,"15133_1331_402916",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1711,"15133_1711_429036",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",141,"15133_141_402550",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1711,"15133_1711_429039",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",201,"15133_201_402575",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1731,"15133_1731_429047",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1141,"15133_1141_402858",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1381,"15133_1381_402926",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1341,"15133_1341_402917",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",311,"15133_311_402614",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1721,"15133_1721_429040",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1721,"15133_1721_429043",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",21,"15133_21_402503",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1341,"15133_1341_402918",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",311,"15133_311_402611",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1121,"15133_1121_402851",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",331,"15133_331_402620",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1111,"15133_1111_402845",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1751,"15133_1751_429056",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1111,"15133_1111_402847",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1121,"15133_1121_402848",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",21,"15133_21_402505",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1441,"15133_1441_402947",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1131,"15133_1131_402852",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1351,"15133_1351_402919",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1821,"15133_1821_429088",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1131,"15133_1131_402855",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1451,"15133_1451_402948",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1391,"15133_1391_402931",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1761,"15133_1761_429057",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1401,"15133_1401_402932",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1411,"15133_1411_402936",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1741,"15133_1741_429048",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",321,"15133_321_402615",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1421,"15133_1421_402937",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",141,"15133_141_402554",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1731,"15133_1731_429044",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",321,"15133_321_402617",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1411,"15133_1411_402934",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",331,"15133_331_402618",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1141,"15133_1141_402856",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",771,"15133_771_402746",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1591,"15133_1591_402994",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1591,"15133_1591_402995",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",491,"15133_491_402671",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1091,"15133_1091_402840",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1371,"15133_1371_402924",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1601,"15133_1601_402996",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",501,"15133_501_402672",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1101,"15133_1101_402841",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",591,"15133_591_402699",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",71,"15133_71_402519",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",601,"15133_601_402702",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1351,"15133_1351_402920",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",131,"15133_131_402549",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",901,"15133_901_402791",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1361,"15133_1361_402921",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1311,"15133_1311_402910",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1811,"15133_1811_429083",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1651,"15133_1651_429019",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",571,"15133_571_402693",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",671,"15133_671_402722",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",691,"15133_691_402724",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1781,"15133_1781_429067",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1631,"15133_1631_429008",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1821,"15133_1821_429084",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1361,"15133_1361_402923",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",691,"15133_691_402726",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",301,"15133_301_402610",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1001,"15133_1001_402811",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",211,"15133_211_402578",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1051,"15133_1051_402825",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1651,"15133_1651_429016",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1071,"15133_1071_402830",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1311,"15133_1311_402912",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1781,"15133_1781_429071",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1631,"15133_1631_429011",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1251,"15133_1251_402894",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1261,"15133_1261_402895",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1791,"15133_1791_429072",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1641,"15133_1641_429012",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1541,"15133_1541_402982",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1641,"15133_1641_429015",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1661,"15133_1661_429023",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1831,"15133_1831_429089",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1541,"15133_1541_402984",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1671,"15133_1671_429024",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",571,"15133_571_402695",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",211,"15133_211_402576",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",221,"15133_221_402579",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1551,"15133_1551_402985",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1061,"15133_1061_402826",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1091,"15133_1091_402837",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",561,"15133_561_402692",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",581,"15133_581_402696",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",671,"15133_671_402723",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",701,"15133_701_402727",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1001,"15133_1001_402812",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1081,"15133_1081_402836",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1461,"15133_1461_402955",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",221,"15133_221_402581",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1071,"15133_1071_402833",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1831,"15133_1831_429093",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1611,"15133_1611_429003",1,4,"All electrode data flagged for known inconsistencies"
"18TL15133","O2_Electrode",1061,"15133_1061_402829",1,4,"All electrode data flagged for known inconsistencies"
